Source;Target;Id;linkname
11129;5772;125016.0;11129->5772
11129;6578;125017.0;11129->6578
11129;10866;125018.0;11129->10866
11129;11126;125019.0;11129->11126
11130;73;125020.0;11130->73
11130;1454;125021.0;11130->1454
11131;3287;125022.0;11131->3287
11131;3317;125023.0;11131->3317
11131;3343;125024.0;11131->3343
11131;3344;125025.0;11131->3344
11131;3353;125026.0;11131->3353
11131;3361;125027.0;11131->3361
11131;3371;125028.0;11131->3371
11131;3375;125029.0;11131->3375
11131;4006;125030.0;11131->4006
11131;5005;125031.0;11131->5005
11131;5007;125032.0;11131->5007
11131;7251;125033.0;11131->7251
11131;10994;125034.0;11131->10994
11131;11201;125035.0;11131->11201
11132;1489;125036.0;11132->1489
11132;1490;125037.0;11132->1490
11132;3278;125038.0;11132->3278
11132;3281;125039.0;11132->3281
11132;3339;125040.0;11132->3339
11132;3360;125041.0;11132->3360
11132;3399;125042.0;11132->3399
11132;4209;125043.0;11132->4209
11132;7203;125044.0;11132->7203
11132;7287;125045.0;11132->7287
11132;7291;125046.0;11132->7291
11132;10840;125047.0;11132->10840
11132;10862;125048.0;11132->10862
11132;10903;125049.0;11132->10903
11132;10912;125050.0;11132->10912
11132;10946;125051.0;11132->10946
11132;10967;125052.0;11132->10967
11132;11113;125053.0;11132->11113
11132;11118;125054.0;11132->11118
11133;1489;125055.0;11133->1489
11133;11136;125056.0;11133->11136
11133;11138;125057.0;11133->11138
11134;1506;125058.0;11134->1506
11134;3697;125059.0;11134->3697
11134;7348;125060.0;11134->7348
11134;10874;125061.0;11134->10874
11134;11133;125062.0;11134->11133
11134;11136;125063.0;11134->11136
11135;1450;125064.0;11135->1450
11135;11139;125065.0;11135->11139
11135;11140;125066.0;11135->11140
11135;11141;125067.0;11135->11141
11136;3340;125068.0;11136->3340
11136;3345;125069.0;11136->3345
11136;3697;125070.0;11136->3697
11136;10874;125071.0;11136->10874
11136;10924;125072.0;11136->10924
11136;11133;125073.0;11136->11133
11136;11137;125074.0;11136->11137
11137;1450;125075.0;11137->1450
11137;3278;125076.0;11137->3278
11137;7179;125077.0;11137->7179
11137;10856;125078.0;11137->10856
11137;10948;125079.0;11137->10948
11138;1450;125080.0;11138->1450
11138;3974;125081.0;11138->3974
11138;10856;125082.0;11138->10856
11138;10867;125083.0;11138->10867
11138;10925;125084.0;11138->10925
11138;10948;125085.0;11138->10948
11138;11133;125086.0;11138->11133
11138;11135;125087.0;11138->11135
11138;11137;125088.0;11138->11137
11138;11139;125089.0;11138->11139
11139;1450;125090.0;11139->1450
11139;3278;125091.0;11139->3278
11139;11135;125092.0;11139->11135
11139;11138;125093.0;11139->11138
11140;4399;125094.0;11140->4399
11140;11139;125095.0;11140->11139
11141;3980;125096.0;11141->3980
11141;4014;125097.0;11141->4014
11141;4041;125098.0;11141->4041
11141;7303;125099.0;11141->7303
11141;11140;125100.0;11141->11140
11141;11142;125101.0;11141->11142
11142;2661;125102.0;11142->2661
11142;4014;125103.0;11142->4014
11142;11143;125104.0;11142->11143
11143;1448;125105.0;11143->1448
11143;1451;125106.0;11143->1451
11143;4014;125107.0;11143->4014
11143;10976;125108.0;11143->10976
11144;1695;125109.0;11144->1695
11144;1994;125110.0;11144->1994
11144;2546;125111.0;11144->2546
11144;3907;125112.0;11144->3907
11144;4014;125113.0;11144->4014
11144;4025;125114.0;11144->4025
11144;4079;125115.0;11144->4079
11144;4148;125116.0;11144->4148
11144;4278;125117.0;11144->4278
11144;4448;125118.0;11144->4448
11144;4711;125119.0;11144->4711
11144;5512;125120.0;11144->5512
11144;7592;125121.0;11144->7592
11145;1666;125122.0;11145->1666
11145;4193;125123.0;11145->4193
11145;5014;125124.0;11145->5014
11145;7107;125125.0;11145->7107
11146;3325;125126.0;11146->3325
11146;4353;125127.0;11146->4353
11146;4354;125128.0;11146->4354
11146;4400;125129.0;11146->4400
11146;4421;125130.0;11146->4421
11146;7229;125131.0;11146->7229
11146;10895;125132.0;11146->10895
11147;1473;125133.0;11147->1473
11147;10853;125134.0;11147->10853
11147;11000;125135.0;11147->11000
11147;11179;125136.0;11147->11179
11148;1676;125137.0;11148->1676
11148;1695;125138.0;11148->1695
11148;1994;125139.0;11148->1994
11148;4086;125140.0;11148->4086
11148;4148;125141.0;11148->4148
11148;4160;125142.0;11148->4160
11148;4421;125143.0;11148->4421
11148;4468;125144.0;11148->4468
11148;4711;125145.0;11148->4711
11148;7329;125146.0;11148->7329
11148;11132;125147.0;11148->11132
11149;1485;125148.0;11149->1485
11149;3711;125149.0;11149->3711
11149;4215;125150.0;11149->4215
11149;4922;125151.0;11149->4922
11149;5515;125152.0;11149->5515
11149;6568;125153.0;11149->6568
11150;1442;125154.0;11150->1442
11150;1473;125155.0;11150->1473
11150;1477;125156.0;11150->1477
11150;1491;125157.0;11150->1491
11150;9847;125158.0;11150->9847
11150;10998;125159.0;11150->10998
11150;11185;125160.0;11150->11185
11151;1491;125161.0;11151->1491
11151;1492;125162.0;11151->1492
11152;1492;125163.0;11152->1492
11152;1497;125164.0;11152->1497
11152;1501;125165.0;11152->1501
11152;1522;125166.0;11152->1522
11152;11151;125167.0;11152->11151
11152;11196;125168.0;11152->11196
11152;11227;125169.0;11152->11227
11153;1473;125170.0;11153->1473
11153;10958;125171.0;11153->10958
11153;11000;125172.0;11153->11000
11153;11098;125173.0;11153->11098
11153;11249;125174.0;11153->11249
11154;2422;125175.0;11154->2422
11154;3881;125176.0;11154->3881
11154;3893;125177.0;11154->3893
11154;3895;125178.0;11154->3895
11154;10828;125179.0;11154->10828
11154;11036;125180.0;11154->11036
11154;11171;125181.0;11154->11171
11154;11193;125182.0;11154->11193
11155;3771;125183.0;11155->3771
11155;3871;125184.0;11155->3871
11155;3881;125185.0;11155->3881
11155;3906;125186.0;11155->3906
11155;3907;125187.0;11155->3907
11155;11036;125188.0;11155->11036
11155;11042;125189.0;11155->11042
11156;2069;125190.0;11156->2069
11156;3324;125191.0;11156->3324
11156;3509;125192.0;11156->3509
11156;3972;125193.0;11156->3972
11156;4016;125194.0;11156->4016
11156;4728;125195.0;11156->4728
11156;7196;125196.0;11156->7196
11156;10898;125197.0;11156->10898
11156;11003;125198.0;11156->11003
11156;11057;125199.0;11156->11057
11156;11103;125200.0;11156->11103
11156;11116;125201.0;11156->11116
11156;11208;125202.0;11156->11208
11156;11217;125203.0;11156->11217
11156;11248;125204.0;11156->11248
11157;2661;125205.0;11157->2661
11157;4036;125206.0;11157->4036
11157;8508;125207.0;11157->8508
11157;8615;125208.0;11157->8615
11157;10537;125209.0;11157->10537
11158;1980;125210.0;11158->1980
11158;3871;125211.0;11158->3871
11158;3967;125212.0;11158->3967
11158;4126;125213.0;11158->4126
11159;512;125214.0;11159->512
11159;2600;125215.0;11159->2600
11159;2661;125216.0;11159->2661
11159;4140;125217.0;11159->4140
11159;4191;125218.0;11159->4191
11159;4367;125219.0;11159->4367
11159;4402;125220.0;11159->4402
11159;4477;125221.0;11159->4477
11160;7206;125222.0;11160->7206
11160;7215;125223.0;11160->7215
11160;7239;125224.0;11160->7239
11160;7294;125225.0;11160->7294
11161;4421;125226.0;11161->4421
11161;6597;125227.0;11161->6597
11161;7206;125228.0;11161->7206
11161;10935;125229.0;11161->10935
11161;10989;125230.0;11161->10989
11161;11160;125231.0;11161->11160
11162;1980;125232.0;11162->1980
11162;7181;125233.0;11162->7181
11162;7268;125234.0;11162->7268
11162;7270;125235.0;11162->7270
11162;10843;125236.0;11162->10843
11162;10936;125237.0;11162->10936
11162;11158;125238.0;11162->11158
11162;11161;125239.0;11162->11161
11163;342;125240.0;11163->342
11163;3444;125241.0;11163->3444
11163;3509;125242.0;11163->3509
11163;3972;125243.0;11163->3972
11163;4148;125244.0;11163->4148
11163;4401;125245.0;11163->4401
11163;4728;125246.0;11163->4728
11163;5854;125247.0;11163->5854
11163;7042;125248.0;11163->7042
11163;7196;125249.0;11163->7196
11163;7318;125250.0;11163->7318
11163;7592;125251.0;11163->7592
11163;10898;125252.0;11163->10898
11163;11018;125253.0;11163->11018
11163;11021;125254.0;11163->11021
11163;11037;125255.0;11163->11037
11164;2436;125256.0;11164->2436
11164;4574;125257.0;11164->4574
11164;10915;125258.0;11164->10915
11165;1868;125259.0;11165->1868
11165;2577;125260.0;11165->2577
11165;11005;125261.0;11165->11005
11165;11102;125262.0;11165->11102
11166;1473;125263.0;11166->1473
11166;1491;125264.0;11166->1491
11166;11032;125265.0;11166->11032
11166;11091;125266.0;11166->11091
11166;11112;125267.0;11166->11112
11166;11181;125268.0;11166->11181
11166;11195;125269.0;11166->11195
11166;11229;125270.0;11166->11229
11166;11242;125271.0;11166->11242
11167;1477;125272.0;11167->1477
11167;3907;125273.0;11167->3907
11167;4615;125274.0;11167->4615
11167;6816;125275.0;11167->6816
11167;10828;125276.0;11167->10828
11167;11167;125277.0;11167->11167
11168;797;125278.0;11168->797
11168;1136;125279.0;11168->1136
11168;1968;125280.0;11168->1968
11168;3743;125281.0;11168->3743
11168;4000;125282.0;11168->4000
11168;4354;125283.0;11168->4354
11168;4721;125284.0;11168->4721
11168;6354;125285.0;11168->6354
11168;6377;125286.0;11168->6377
11168;7109;125287.0;11168->7109
11168;7164;125288.0;11168->7164
11168;11244;125289.0;11168->11244
11169;10942;125290.0;11169->10942
11169;11198;125291.0;11169->11198
11170;1438;125292.0;11170->1438
11170;1464;125293.0;11170->1464
11170;1471;125294.0;11170->1471
11170;3903;125295.0;11170->3903
11170;3907;125296.0;11170->3907
11170;3924;125297.0;11170->3924
11170;3936;125298.0;11170->3936
11170;5510;125299.0;11170->5510
11170;5511;125300.0;11170->5511
11170;5519;125301.0;11170->5519
11170;8759;125302.0;11170->8759
11170;11171;125303.0;11170->11171
11171;1464;125304.0;11171->1464
11171;2422;125305.0;11171->2422
11171;3893;125306.0;11171->3893
11171;3895;125307.0;11171->3895
11171;3912;125308.0;11171->3912
11171;9127;125309.0;11171->9127
11171;10828;125310.0;11171->10828
11171;11036;125311.0;11171->11036
11171;11044;125312.0;11171->11044
11171;11154;125313.0;11171->11154
11171;11213;125314.0;11171->11213
11172;3761;125315.0;11172->3761
11172;3774;125316.0;11172->3774
11172;11180;125317.0;11172->11180
11173;1445;125318.0;11173->1445
11173;3336;125319.0;11173->3336
11173;3344;125320.0;11173->3344
11173;3974;125321.0;11173->3974
11173;7161;125322.0;11173->7161
11173;7162;125323.0;11173->7162
11174;1473;125324.0;11174->1473
11174;10958;125325.0;11174->10958
11175;3697;125326.0;11175->3697
11175;7100;125327.0;11175->7100
11175;10872;125328.0;11175->10872
11175;11176;125329.0;11175->11176
11176;11175;125330.0;11176->11175
11177;3697;125331.0;11177->3697
11177;10856;125332.0;11177->10856
11177;10947;125333.0;11177->10947
11178;10857;125334.0;11178->10857
11178;10861;125335.0;11178->10861
11179;1473;125336.0;11179->1473
11179;1491;125337.0;11179->1491
11179;10956;125338.0;11179->10956
11179;10958;125339.0;11179->10958
11179;11000;125340.0;11179->11000
11179;11087;125341.0;11179->11087
11179;11147;125342.0;11179->11147
11180;3890;125343.0;11180->3890
11180;10966;125344.0;11180->10966
11180;11172;125345.0;11180->11172
11181;10845;125346.0;11181->10845
11181;10846;125347.0;11181->10846
11182;10847;125348.0;11182->10847
11183;1695;125349.0;11183->1695
11183;3344;125350.0;11183->3344
11183;3954;125351.0;11183->3954
11183;3974;125352.0;11183->3974
11183;3980;125353.0;11183->3980
11183;4014;125354.0;11183->4014
11183;4019;125355.0;11183->4019
11183;4148;125356.0;11183->4148
11183;4381;125357.0;11183->4381
11183;7335;125358.0;11183->7335
11183;7360;125359.0;11183->7360
11184;2422;125360.0;11184->2422
11184;3343;125361.0;11184->3343
11184;3907;125362.0;11184->3907
11184;6698;125363.0;11184->6698
11185;1442;125364.0;11185->1442
11185;1473;125365.0;11185->1473
11185;1491;125366.0;11185->1491
11185;1497;125367.0;11185->1497
11185;4003;125368.0;11185->4003
11185;10998;125369.0;11185->10998
11185;11150;125370.0;11185->11150
11186;1902;125371.0;11186->1902
11186;1944;125372.0;11186->1944
11186;2076;125373.0;11186->2076
11186;2659;125374.0;11186->2659
11186;3609;125375.0;11186->3609
11186;4394;125376.0;11186->4394
11186;5008;125377.0;11186->5008
11186;8018;125378.0;11186->8018
11186;9953;125379.0;11186->9953
11187;1994;125380.0;11187->1994
11187;4025;125381.0;11187->4025
11187;4031;125382.0;11187->4031
11187;4215;125383.0;11187->4215
11187;4381;125384.0;11187->4381
11187;4485;125385.0;11187->4485
11187;6597;125386.0;11187->6597
11188;6358;125387.0;11188->6358
11188;6375;125388.0;11188->6375
11189;4014;125389.0;11189->4014
11189;4025;125390.0;11189->4025
11189;4041;125391.0;11189->4041
11189;4148;125392.0;11189->4148
11189;4173;125393.0;11189->4173
11189;4420;125394.0;11189->4420
11189;4430;125395.0;11189->4430
11189;10976;125396.0;11189->10976
11190;10829;125397.0;11190->10829
11191;3860;125398.0;11191->3860
11192;3744;125399.0;11192->3744
11192;7245;125400.0;11192->7245
11192;10869;125401.0;11192->10869
11192;11088;125402.0;11192->11088
11192;11253;125403.0;11192->11253
11193;6331;125404.0;11193->6331
11193;10828;125405.0;11193->10828
11193;11013;125406.0;11193->11013
11193;11069;125407.0;11193->11069
11194;1064;125408.0;11194->1064
11194;1106;125409.0;11194->1106
11195;1473;125410.0;11195->1473
11195;11203;125411.0;11195->11203
11195;11240;125412.0;11195->11240
11195;11242;125413.0;11195->11242
11196;1473;125414.0;11196->1473
11196;3900;125415.0;11196->3900
11196;3918;125416.0;11196->3918
11196;3928;125417.0;11196->3928
11196;11184;125418.0;11196->11184
11197;1689;125419.0;11197->1689
11197;1763;125420.0;11197->1763
11197;2114;125421.0;11197->2114
11197;2207;125422.0;11197->2207
11197;10916;125423.0;11197->10916
11198;3464;125424.0;11198->3464
11198;10918;125425.0;11198->10918
11198;10929;125426.0;11198->10929
11198;10942;125427.0;11198->10942
11199;6568;125428.0;11199->6568
11199;11149;125429.0;11199->11149
11200;1695;125430.0;11200->1695
11200;3873;125431.0;11200->3873
11200;3902;125432.0;11200->3902
11200;3903;125433.0;11200->3903
11200;3907;125434.0;11200->3907
11200;4359;125435.0;11200->4359
11200;4447;125436.0;11200->4447
11200;5515;125437.0;11200->5515
11200;7116;125438.0;11200->7116
11200;7237;125439.0;11200->7237
11201;1506;125440.0;11201->1506
11201;3274;125441.0;11201->3274
11201;3287;125442.0;11201->3287
11201;3288;125443.0;11201->3288
11201;3313;125444.0;11201->3313
11201;3342;125445.0;11201->3342
11201;3343;125446.0;11201->3343
11201;3344;125447.0;11201->3344
11201;3358;125448.0;11201->3358
11201;3361;125449.0;11201->3361
11201;3363;125450.0;11201->3363
11201;3365;125451.0;11201->3365
11201;3378;125452.0;11201->3378
11201;3980;125453.0;11201->3980
11201;4009;125454.0;11201->4009
11201;4174;125455.0;11201->4174
11201;4209;125456.0;11201->4209
11201;4709;125457.0;11201->4709
11201;5007;125458.0;11201->5007
11201;6801;125459.0;11201->6801
11201;7251;125460.0;11201->7251
11201;7268;125461.0;11201->7268
11201;7303;125462.0;11201->7303
11201;7335;125463.0;11201->7335
11201;7346;125464.0;11201->7346
11201;7348;125465.0;11201->7348
11201;10891;125466.0;11201->10891
11201;10953;125467.0;11201->10953
11202;1442;125468.0;11202->1442
11202;1480;125469.0;11202->1480
11202;10889;125470.0;11202->10889
11202;10998;125471.0;11202->10998
11203;1473;125472.0;11203->1473
11203;10958;125473.0;11203->10958
11203;11004;125474.0;11203->11004
11203;11032;125475.0;11203->11032
11204;1473;125476.0;11204->1473
11204;7346;125477.0;11204->7346
11204;10847;125478.0;11204->10847
11204;10848;125479.0;11204->10848
11205;3708;125480.0;11205->3708
11205;7334;125481.0;11205->7334
11206;10073;125482.0;11206->10073
11207;21;125483.0;11207->21
11207;3316;125484.0;11207->3316
11207;3717;125485.0;11207->3717
11207;11076;125486.0;11207->11076
11208;3235;125487.0;11208->3235
11208;5862;125488.0;11208->5862
11208;6555;125489.0;11208->6555
11208;6600;125490.0;11208->6600
11208;7236;125491.0;11208->7236
11208;7592;125492.0;11208->7592
11208;11192;125493.0;11208->11192
11208;11259;125494.0;11208->11259
11209;1442;125495.0;11209->1442
11209;1497;125496.0;11209->1497
11209;1596;125497.0;11209->1596
11209;10850;125498.0;11209->10850
11209;10889;125499.0;11209->10889
11209;10998;125500.0;11209->10998
11210;515;125501.0;11210->515
11210;1763;125502.0;11210->1763
11210;2207;125503.0;11210->2207
11210;5863;125504.0;11210->5863
11210;7592;125505.0;11210->7592
11211;1980;125506.0;11211->1980
11211;2472;125507.0;11211->2472
11211;3967;125508.0;11211->3967
11211;4191;125509.0;11211->4191
11211;4718;125510.0;11211->4718
11212;3706;125511.0;11212->3706
11213;1471;125512.0;11213->1471
11213;2422;125513.0;11213->2422
11213;10828;125514.0;11213->10828
11213;10871;125515.0;11213->10871
11213;11167;125516.0;11213->11167
11213;11171;125517.0;11213->11171
11213;11193;125518.0;11213->11193
11214;1473;125519.0;11214->1473
11214;1522;125520.0;11214->1522
11215;797;125521.0;11215->797
11215;4086;125522.0;11215->4086
11215;7118;125523.0;11215->7118
11216;342;125524.0;11216->342
11216;798;125525.0;11216->798
11216;5854;125526.0;11216->5854
11217;5878;125527.0;11217->5878
11217;7592;125528.0;11217->7592
11217;10970;125529.0;11217->10970
11217;11057;125530.0;11217->11057
11217;11226;125531.0;11217->11226
11218;3780;125532.0;11218->3780
11218;7264;125533.0;11218->7264
11218;11034;125534.0;11218->11034
11218;11040;125535.0;11218->11040
11219;2114;125536.0;11219->2114
11219;5854;125537.0;11219->5854
11219;11089;125538.0;11219->11089
11219;11220;125539.0;11219->11220
11219;11222;125540.0;11219->11222
11220;1763;125541.0;11220->1763
11220;2101;125542.0;11220->2101
11220;3942;125543.0;11220->3942
11220;5854;125544.0;11220->5854
11220;10831;125545.0;11220->10831
11220;11219;125546.0;11220->11219
11220;11222;125547.0;11220->11222
11221;10916;125548.0;11221->10916
11221;11223;125549.0;11221->11223
11222;515;125550.0;11222->515
11222;2101;125551.0;11222->2101
11222;10921;125552.0;11222->10921
11222;11220;125553.0;11222->11220
11223;2207;125554.0;11223->2207
11223;10916;125555.0;11223->10916
11223;10927;125556.0;11223->10927
11223;11221;125557.0;11223->11221
11224;10918;125558.0;11224->10918
11224;10928;125559.0;11224->10928
11224;10929;125560.0;11224->10929
11225;513;125561.0;11225->513
11225;10919;125562.0;11225->10919
11225;10943;125563.0;11225->10943
11226;5878;125564.0;11226->5878
11226;7592;125565.0;11226->7592
11226;11217;125566.0;11226->11217
11227;1441;125567.0;11227->1441
11227;1466;125568.0;11227->1466
11227;1473;125569.0;11227->1473
11227;1491;125570.0;11227->1491
11227;1522;125571.0;11227->1522
11227;8178;125572.0;11227->8178
